st_id,cty_id,state_name,state_abv,county_name,poverty_percent,median_income,white_only_percent,black_only_percent,asian_only_percent,hispanic_percent
02,122,Alaska,AK,Kenai Peninsula Borough,12.4,"65,439",0.832765552,0.008073857,0.018583498,0.042685835
02,130,Alaska,AK,Ketchikan Gateway Borough,9.1,"68,309",0.674411913,0.010790591,0.081504928,0.055751385
02,150,Alaska,AK,Kodiak Island Borough,8.2,"74,109",0.549546084,0.013002,0.219418372,0.086397907
02,158,Alaska,AK,Kusilvak Census Area,35.1,"32,728",0.037647342,0.009381766,0.004330046,0.029949483
02,164,Alaska,AK,Lake and Peninsula Borough,18.2,"49,403",0.236809045,0.012562814,0.030778894,0.034547739
02,170,Alaska,AK,Matanuska-Susitna Borough,10.4,"74,649",0.825124403,0.013368169,0.017282606,0.051820121
02,180,Alaska,AK,Nome Census Area,22,"55,318",0.156837265,0.008596561,0.014694122,0.028788485
02,185,Alaska,AK,North Slope Borough,11.1,"89,276",0.326688365,0.016375102,0.054820993,0.043327909
02,188,Alaska,AK,Northwest Arctic Borough,21.1,"59,337",0.116651358,0.017714211,0.009972445,0.036871802
02,195,Alaska,AK,Petersburg Borough,7.2,"66,075",0.747397428,0.017758726,0.037048377,0.057562768
02,198,Alaska,AK,Prince of Wales-Hyder Census Area,16.5,"49,356",0.464775109,0.006126068,0.012413348,0.038852168
02,220,Alaska,AK,Sitka Borough,7.7,"71,825",0.658071353,0.00965501,0.076415872,0.074060991
02,230,Alaska,AK,Skagway Municipality,4.3,"74,635",0.863060017,0.008453085,0.023668639,0.066779374
02,240,Alaska,AK,Southeast Fairbanks Census Area,13.4,"63,527",0.773973596,0.021180908,0.024517627,0.069926012
02,261,Alaska,AK,Valdez-Cordova Census Area,9.7,"68,528",0.721799609,0.010215171,0.050749837,0.05629211
02,275,Alaska,AK,Wrangell City and Borough,11.6,"57,832",0.68784972,0.005995204,0.03157474,0.030375699
02,282,Alaska,AK,Yakutat Borough,13.1,"59,523",0.347150259,0.020725389,0.06044905,0.046632124
02,290,Alaska,AK,Yukon-Koyukuk Census Area,23.7,"38,912",0.235372849,0.009751434,0.005544933,0.031357553
04,001,Arizona,AZ,Apache County,37.3,"33,652",0.222752375,0.005619931,0.004799199,0.065881175
04,003,Arizona,AZ,Cochise County,15.1,"49,164",0.877249408,0.045075523,0.02258541,0.357268785
04,005,Arizona,AZ,Coconino County,15.9,"60,187",0.657385207,0.015194179,0.020533051,0.143173771
04,007,Arizona,AZ,Gila County,20.4,"43,585",0.782276278,0.008163945,0.009052538,0.189122144
04,009,Arizona,AZ,Graham County,20.2,"50,157",0.816618173,0.018796508,0.007415609,0.331616757
04,011,Arizona,AZ,Greenlee County,10.5,"65,818",0.901242367,0.021267635,0.008317541,0.476521373
04,012,Arizona,AZ,La Paz County,23.7,"37,350",0.766723517,0.012033352,0.009048702,0.283399659
04,013,Arizona,AZ,Maricopa County,12.3,"65,234",0.827994027,0.06383335,0.0463081,0.314096982
04,015,Arizona,AZ,Mohave County,16.8,"45,129",0.91714621,0.013210419,0.012300819,0.169284714
04,017,Arizona,AZ,Navajo County,28.5,"40,650",0.503822437,0.009997836,0.006238506,0.114871444
04,019,Arizona,AZ,Pima County,16.2,"53,395",0.848156031,0.041893325,0.033491553,0.377593745
04,021,Arizona,AZ,Pinal County,12.9,"58,848",0.826681274,0.053534116,0.019125347,0.307431681
04,023,Arizona,AZ,Santa Cruz County,24.4,"40,545",0.95487978,0.009892899,0.007935825,0.832530431
04,025,Arizona,AZ,Yavapai County,13.2,"48,758",0.932704946,0.009034492,0.012526638,0.147346437
04,027,Arizona,AZ,Yuma County,19.5,"44,116",0.912277173,0.026409464,0.015379794,0.646115058
05,001,Arkansas,AR,Arkansas County,17.9,"43,887",0.717659842,0.250886423,0.00823516,0.034427542
05,003,Arkansas,AR,Ashley County,19.6,"41,127",0.728544539,0.246884062,0.002696241,0.056926286
05,005,Arkansas,AR,Baxter County,15.1,"39,686",0.965324812,0.004674234,0.004888868,0.026280645
05,007,Arkansas,AR,Benton County,8.6,"68,978",0.884803737,0.020609656,0.041656367,0.170630613
05,009,Arkansas,AR,Boone County,14.8,"44,482",0.959713614,0.00475529,0.005823894,0.026394529
05,011,Arkansas,AR,Bradley County,21.7,"37,729",0.688098114,0.273529685,0.004738456,0.159435102
05,013,Arkansas,AR,Calhoun County,15.7,"44,969",0.755444209,0.21179418,0.002312584,0.041241087
05,015,Arkansas,AR,Carroll County,16.1,"45,023",0.921247357,0.008386187,0.020084567,0.151726568
05,017,Arkansas,AR,Chicot County,31.4,"31,787",0.429828029,0.546056533,0.007017197,0.059300257
05,019,Arkansas,AR,Clark County,19.9,"45,408",0.723969534,0.246057348,0.007078853,0.048163082
05,021,Arkansas,AR,Clay County,20.7,"37,687",0.968455776,0.008521751,0.002474057,0.021991616
05,023,Arkansas,AR,Cleburne County,14.6,"44,902",0.965046751,0.004695212,0.005297163,0.024519443
05,025,Arkansas,AR,Cleveland County,15.5,"47,600",0.862745098,0.115384615,0.001759678,0.024761187
05,027,Arkansas,AR,Columbia County,22.4,"40,909",0.61444345,0.356439442,0.009123076,0.028093959
05,029,Arkansas,AR,Conway County,17.9,"44,565",0.847932457,0.114218555,0.004221433,0.040103617
05,031,Arkansas,AR,Craighead County,17.9,"45,615",0.79471051,0.167757314,0.012797738,0.052505166
05,033,Arkansas,AR,Crawford County,16,"47,363",0.90715652,0.017373571,0.015429122,0.081113553
05,035,Arkansas,AR,Crittenden County,19.2,"42,606",0.429861328,0.545240329,0.006464394,0.027755187
05,037,Arkansas,AR,Cross County,18,"41,214",0.739813631,0.231743712,0.007917656,0.019976856
05,039,Arkansas,AR,Dallas County,21.3,"37,259",0.565130546,0.405050649,0.0027108,0.038664574
05,041,Arkansas,AR,Desha County,24.3,"36,132",0.493530499,0.47900713,0.007041634,0.064342928
05,043,Arkansas,AR,Drew County,19.5,"42,494",0.693177452,0.281025303,0.006860969,0.037543224
05,045,Arkansas,AR,Faulkner County,15.4,"53,882",0.83589007,0.122024967,0.012554858,0.041878626
05,047,Arkansas,AR,Franklin County,18.3,"43,696",0.943776461,0.009257691,0.010725374,0.032401919
05,049,Arkansas,AR,Fulton County,20.6,"35,630",0.960327002,0.007052977,0.003366194,0.017231706
05,051,Arkansas,AR,Garland County,20.4,"43,610",0.869699958,0.087527418,0.008602821,0.059364498
05,053,Arkansas,AR,Grant County,13.1,"52,050",0.946728716,0.026882015,0.003996715,0.030221736
05,055,Arkansas,AR,Greene County,16.5,"46,512",0.95241037,0.018201875,0.004081633,0.029630447
05,057,Arkansas,AR,Hempstead County,20.6,"38,682",0.657440089,0.3045235,0.00520156,0.133011332
05,059,Arkansas,AR,Hot Spring County,18.7,"47,205",0.854431317,0.113322081,0.004145569,0.03686595
05,061,Arkansas,AR,Howard County,17.3,"40,199",0.749962127,0.210801394,0.005680957,0.13164672
05,063,Arkansas,AR,Independence County,14.5,"45,596",0.937951091,0.024586913,0.008935889,0.066463979
05,065,Arkansas,AR,Izard County,18.7,"37,828",0.95032651,0.021571649,0.004769242,0.025387042
05,067,Arkansas,AR,Jackson County,25.6,"36,573",0.792332077,0.173694599,0.005263473,0.030085531
05,069,Arkansas,AR,Jefferson County,22.2,"38,596",0.398225189,0.573955465,0.008709446,0.022042979
05,071,Arkansas,AR,Johnson County,22.2,"39,381",0.915983144,0.021935435,0.0271277,0.142636767
05,073,Arkansas,AR,Lafayette County,22.8,"35,527",0.612167874,0.362922705,0.00634058,0.029438406
05,075,Arkansas,AR,Lawrence County,17.7,"40,308",0.964890894,0.012129709,0.002681946,0.017798366
05,077,Arkansas,AR,Lee County,43,"28,080",0.430506944,0.543863611,0.005758157,0.02325844
05,079,Arkansas,AR,Lincoln County,27.5,"44,951",0.675522113,0.300291769,0.003608722,0.041615479
05,081,Arkansas,AR,Little River County,16,"43,559",0.754547679,0.198548006,0.004649645,0.037278734
05,083,Arkansas,AR,Logan County,18.6,"41,471",0.931519612,0.014814125,0.022826796,0.030327029
05,085,Arkansas,AR,Lonoke County,11.9,"56,651",0.897829734,0.06345742,0.009166678,0.045696981
05,087,Arkansas,AR,Madison County,18.4,"42,674",0.941361004,0.009109556,0.007541023,0.058940637
05,089,Arkansas,AR,Marion County,18.7,"36,581",0.955492991,0.006050078,0.006169881,0.024439919
05,091,Arkansas,AR,Miller County,21.9,"42,162",0.711422429,0.253716162,0.005293941,0.035878586
05,093,Arkansas,AR,Mississippi County,25.7,"36,718",0.618016777,0.3561536,0.00477233,0.044057957
05,095,Arkansas,AR,Monroe County,26,"32,922",0.561110282,0.401731085,0.008058499,0.025966274
05,097,Arkansas,AR,Montgomery County,18.8,"38,318",0.939906521,0.008012464,0.013020254,0.045292677
05,099,Arkansas,AR,Nevada County,21.3,"37,626",0.664444983,0.308531265,0.005210858,0.047140087
05,101,Arkansas,AR,Newton County,17.4,"36,078",0.95240552,0.004901329,0.003740488,0.019476332
05,103,Arkansas,AR,Ouachita County,23.3,"37,624",0.56543495,0.401462664,0.005089385,0.025575229
05,105,Arkansas,AR,Perry County,14.7,"45,342",0.945098039,0.020277379,0.003634625,0.030989957
05,107,Arkansas,AR,Phillips County,35.4,"29,945",0.354347093,0.622764593,0.004498932,0.019907772
05,109,Arkansas,AR,Pike County,17.8,"41,534",0.925172607,0.034614667,0.007930584,0.065870498
05,111,Arkansas,AR,Poinsett County,23.7,"37,370",0.891108467,0.083219993,0.003442707,0.033236994
05,113,Arkansas,AR,Polk County,20,"39,048",0.937888199,0.00621118,0.009567221,0.065818473
05,115,Arkansas,AR,Pope County,16,"45,788",0.920823449,0.033353103,0.012267449,0.096016981
05,117,Arkansas,AR,Prairie County,15.8,"43,245",0.865045894,0.114115604,0.001364426,0.019970231
05,119,Arkansas,AR,Pulaski County,16.7,"49,957",0.571548132,0.378517061,0.022594416,0.062496332
05,121,Arkansas,AR,Randolph County,17.4,"37,799",0.94297806,0.011805324,0.003508186,0.022385566
05,123,Arkansas,AR,St. Francis County,35.6,"33,257",0.439945587,0.528406818,0.006401536,0.054733136
05,125,Arkansas,AR,Saline County,9.7,"63,677",0.879358364,0.084296414,0.013427314,0.051389694
05,127,Arkansas,AR,Scott County,20.2,"35,826",0.911389943,0.006614143,0.030930843,0.079369711
05,129,Arkansas,AR,Searcy County,24.3,"31,659",0.950006344,0.005075498,0.003933511,0.028422789
05,131,Arkansas,AR,Sebastian County,15.6,"46,843",0.818238713,0.069969568,0.047400002,0.147566633
05,133,Arkansas,AR,Sevier County,20.1,"44,100",0.877697419,0.041982713,0.005938731,0.342741224
05,135,Arkansas,AR,Sharp County,20.7,"36,032",0.950579062,0.010205252,0.006249283,0.025799794
05,137,Arkansas,AR,Stone County,20.3,"34,009",0.962498001,0.004477851,0.004637774,0.019030865
05,139,Arkansas,AR,Union County,18.2,"45,335",0.640246109,0.329998449,0.006799028,0.041647278
05,141,Arkansas,AR,Van Buren County,16.4,"40,486",0.9593835,0.006165005,0.004230885,0.031550317
05,143,Arkansas,AR,Washington County,15.2,"50,893",0.863069481,0.037518761,0.026326682,0.171409817
05,145,Arkansas,AR,White County,16.6,"44,811",0.916853961,0.046220461,0.008698081,0.044455449
05,147,Arkansas,AR,Woodruff County,23.7,"34,306",0.707594937,0.261550633,0.002848101,0.022151899
05,149,Arkansas,AR,Yell County,16.3,"41,729",0.938568952,0.021367321,0.013588867,0.204817019
06,001,California,CA,Alameda County,9,"101,744",0.492777305,0.110312213,0.323330116,0.223208596
06,003,California,CA,Alpine County,17.3,"55,384",0.679362267,0.003542958,0.015943313,0.123117803
06,005,California,CA,Amador County,11.8,"58,515",0.89645804,0.026816261,0.016728718,0.144722278
06,007,California,CA,Butte County,18.5,"50,945",0.856541932,0.01897019,0.05011269,0.172141469
06,009,California,CA,Calaveras County,12.1,"62,984",0.909530552,0.010848491,0.018712559,0.12998584
06,011,California,CA,Colusa County,11,"57,249",0.911031698,0.013087669,0.015640228,0.604167634
06,013,California,CA,Contra Costa County,7.8,"101,463",0.651292645,0.095415275,0.183019715,0.260436262
06,015,California,CA,Del Norte County,20.4,"48,518",0.78095786,0.035236589,0.03095786,0.201208112
06,017,California,CA,El Dorado County,8.1,"81,869",0.886399817,0.010371131,0.048313913,0.13159928
06,019,California,CA,Fresno County,21.3,"52,318",0.765890536,0.058028167,0.111453196,0.537663359
06,021,California,CA,Glenn County,15.4,"47,365",0.890782939,0.013277921,0.031345754,0.425421759
06,023,California,CA,Humboldt County,20.3,"49,471",0.83233745,0.014886617,0.02899128,0.120642087
06,025,California,CA,Imperial County,21.4,"46,633",0.901934167,0.033159507,0.021096488,0.850304886
06,027,California,CA,Inyo County,12.3,"53,793",0.798492156,0.012140363,0.017018682,0.234491934
06,029,California,CA,Kern County,20.5,"51,586",0.823103037,0.062521523,0.053631296,0.546038556
06,031,California,CA,Kings County,18.8,"58,255",0.808467373,0.07465019,0.043899568,0.552595789
06,033,California,CA,Lake County,18.4,"45,086",0.870499798,0.020982822,0.013791818,0.22009443
06,035,California,CA,Lassen County,15.8,"57,705",0.809210742,0.084028391,0.015994505,0.193307821
06,037,California,CA,Los Angeles County,14.2,"67,986",0.707065778,0.089566333,0.153942477,0.486295245
06,039,California,CA,Madera County,20.2,"53,632",0.859248571,0.041664813,0.025539164,0.587839341
06,041,California,CA,Marin County,6.6,"122,933",0.853163902,0.028416774,0.066021188,0.162889354
06,043,California,CA,Mariposa County,14.9,"51,402",0.893100041,0.013195373,0.016450619,0.120502238
06,045,California,CA,Mendocino County,17.5,"51,386",0.860597817,0.011366125,0.022824471,0.257974155
06,047,California,CA,Merced County,21.2,"56,169",0.821611207,0.039387064,0.077672141,0.610205993
06,049,California,CA,Modoc County,19.1,"45,227",0.88202692,0.014364891,0.012102703,0.146024205
06,051,California,CA,Mono County,9.3,"66,499",0.901343118,0.008169482,0.025616173,0.268277485
06,053,California,CA,Monterey County,13.3,"69,665",0.828351315,0.03448824,0.067294689,0.593743736
06,055,California,CA,Napa County,8.8,"85,624",0.836326809,0.024596353,0.088991172,0.346004182
06,057,California,CA,Nevada County,10.3,"66,681",0.932795349,0.006325497,0.014625833,0.09755902
06,059,California,CA,Orange County,10.5,"89,373",0.711248131,0.021425566,0.217162433,0.340426905
06,061,California,CA,Placer County,7.1,"89,175",0.839225866,0.0194613,0.08243688,0.144054287
06,063,California,CA,Plumas County,12.5,"55,079",0.905248046,0.010740682,0.010900197,0.09305046
06,065,California,CA,Riverside County,12.7,"66,793",0.795875487,0.072694862,0.07153277,0.50030722
06,067,California,CA,Sacramento County,14.3,"69,475",0.627530672,0.108617719,0.170105112,0.236308179
06,069,California,CA,San Benito County,8.6,"80,063",0.873598905,0.016446949,0.039103299,0.608425678
06,071,California,CA,San Bernardino County,14.9,"63,310",0.765555471,0.093782582,0.079595979,0.544386113
06,073,California,CA,San Diego County,11.5,"78,777",0.754086025,0.055272546,0.125809012,0.341497995
06,075,California,CA,San Francisco County,10.1,"110,601",0.527805034,0.055600993,0.359787147,0.152355683
06,077,California,CA,San Joaquin County,14.3,"63,567",0.660698447,0.082985194,0.173514855,0.420304193
06,079,California,CA,San Luis Obispo County,12.7,"70,626",0.888068637,0.020225283,0.039910141,0.229097421
06,081,California,CA,San Mateo County,6.8,"122,930",0.59492051,0.027680338,0.306015213,0.240000626
06,083,California,CA,Santa Barbara County,12.6,"75,646",0.85370404,0.02440543,0.060183785,0.460325779
06,085,California,CA,Santa Clara County,7.3,"125,933",0.523524109,0.028337238,0.390195928,0.250173769
06,087,California,CA,Santa Cruz County,12.2,"84,213",0.869940303,0.014728435,0.052808615,0.340108267
06,089,California,CA,Shasta County,15.2,"53,908",0.876099511,0.012455575,0.031397157,0.105147712
06,091,California,CA,Sierra County,13.3,"52,308",0.926123128,0.006988353,0.008652246,0.126788686
06,093,California,CA,Siskiyou County,17.1,"47,560",0.858540619,0.015296631,0.015916764,0.131927697
06,095,California,CA,Solano County,7.9,"82,808",0.595988321,0.147713691,0.161552845,0.272768702
06,097,California,CA,Sonoma County,9.9,"81,002",0.867511166,0.020722747,0.045697663,0.27300055
06,099,California,CA,Stanislaus County,15.6,"59,616",0.832633567,0.035159627,0.061424472,0.475916173
06,101,California,CA,Sutter County,13.5,"57,879",0.726969919,0.027461818,0.169679595,0.318724155
06,103,California,CA,Tehama County,17,"47,572",0.902479872,0.010693873,0.014412144,0.257759203
06,105,California,CA,Trinity County,21.6,"40,680",0.86992267,0.007570208,0.014977615,0.073829874
06,107,California,CA,Tulare County,22.2,"48,763",0.881669688,0.021827776,0.039775201,0.656000172
06,109,California,CA,Tuolumne County,12.5,"56,500",0.903263703,0.020136569,0.014850031,0.126766768
06,111,California,CA,Ventura County,9.1,"84,170",0.840522408,0.023963187,0.078828046,0.432426011
06,113,California,CA,Yolo County,20.1,"67,804",0.739868481,0.029768707,0.150585034,0.319238095
06,115,California,CA,Yuba County,17.2,"47,504",0.783851121,0.044541618,0.073460619,0.291414552
08,001,Colorado,CO,Adams County,9.2,"70,199",0.857189793,0.040284411,0.044909271,0.408060361
08,003,Colorado,CO,Alamosa County,19.1,"42,897",0.875315715,0.018357666,0.016632785,0.475882462
08,005,Colorado,CO,Arapahoe County,8.1,"76,665",0.764670495,0.114876864,0.065559938,0.197506816
08,007,Colorado,CO,Archuleta County,11.2,"53,337",0.921305866,0.007199373,0.011547509,0.184261173
08,009,Colorado,CO,Baca County,19.4,"38,294",0.935772131,0.011449316,0.003909522,0.1130969
08,011,Colorado,CO,Bent County,33.9,"37,659",0.855298548,0.072619688,0.014882553,0.322395553
08,013,Colorado,CO,Boulder County,9.7,"83,591",0.900342126,0.012093956,0.050156961,0.139728875
08,014,Colorado,CO,Broomfield County,4.9,"96,924",0.878038743,0.014986163,0.068658199,0.127212091
08,015,Colorado,CO,Chaffee County,10.9,"56,168",0.938789546,0.018422087,0.008842602,0.09957752
08,017,Colorado,CO,Cheyenne County,12.6,"54,504",0.940469689,0.007646095,0.022938285,0.109776079
08,019,Colorado,CO,Clear Creek County,7.2,"74,019",0.941649485,0.010103093,0.011546392,0.075979381
08,021,Colorado,CO,Conejos County,21.4,"38,777",0.916392444,0.009872029,0.008531383,0.513223644
08,023,Colorado,CO,Costilla County,25.2,"31,557",0.879084127,0.021095961,0.015693337,0.611782866
08,025,Colorado,CO,Crowley County,44.3,"35,880",0.825111368,0.10707804,0.011714239,0.327668702
08,027,Colorado,CO,Custer County,12,"55,242",0.945540647,0.015982636,0.005130229,0.057813733
08,029,Colorado,CO,Delta County,14.6,"46,786",0.948141968,0.008664399,0.008632309,0.153038958
08,031,Colorado,CO,Denver County,11.7,"68,069",0.809214932,0.097607159,0.040818965,0.292877858
08,033,Colorado,CO,Dolores County,12.8,"47,482",0.935766423,0.004379562,0.002919708,0.063260341
08,035,Colorado,CO,Douglas County,2.6,"120,670",0.894957768,0.016670748,0.054004796,0.091316061
08,037,Colorado,CO,Eagle County,6.7,"86,896",0.94454623,0.015183123,0.01329657,0.297150217
08,039,Colorado,CO,Elbert County,5,"98,247",0.942945864,0.013692993,0.011822365,0.076022298
08,041,Colorado,CO,El Paso County,9.9,"67,923",0.833459883,0.068639359,0.031468497,0.177325747
08,043,Colorado,CO,Fremont County,16.5,"47,885",0.911369385,0.039570225,0.009511068,0.134639102
08,045,Colorado,CO,Garfield County,8.4,"74,421",0.939861141,0.012503954,0.009440402,0.29266912
08,047,Colorado,CO,Gilpin County,6.7,"72,949",0.935287522,0.012974531,0.015217043,0.070639116
08,049,Colorado,CO,Grand County,7.9,"69,214",0.951569849,0.010359731,0.008834371,0.096351849
08,051,Colorado,CO,Gunnison County,10.4,"61,268",0.938724087,0.006013057,0.008532814,0.096037109
08,053,Colorado,CO,Hinsdale County,8.6,"62,149",0.931707317,0.014634146,0.009756098,0.057317073
08,055,Colorado,CO,Huerfano County,21.7,"38,242",0.887487313,0.014064086,0.008844425,0.339132956
08,057,Colorado,CO,Jackson County,13.4,"51,457",0.94683908,0.000718391,0.007183908,0.125718391
08,059,Colorado,CO,Jefferson County,7,"85,550",0.915212539,0.014625627,0.030984026,0.155884306
08,061,Colorado,CO,Kiowa County,13.8,"44,704",0.951635846,0.006401138,0.0056899,0.083926031
08,063,Colorado,CO,Kit Carson County,12.6,"48,342",0.949697055,0.008736086,0.00704523,0.191630266
08,065,Colorado,CO,Lake County,12.6,"51,802",0.932447398,0.009597638,0.007628891,0.354374308
08,067,Colorado,CO,La Plata County,9.2,"66,219",0.881610075,0.006883549,0.007363796,0.127692499
08,069,Colorado,CO,Larimer County,10.5,"71,306",0.925572781,0.012104265,0.02381346,0.119151357
08,071,Colorado,CO,Las Animas County,19.2,"41,485",0.90031711,0.022128774,0.013166965,0.404039708
08,073,Colorado,CO,Lincoln County,16.2,"46,690",0.90089458,0.055253464,0.00964743,0.147693387
08,075,Colorado,CO,Logan County,14.5,"53,168",0.910571645,0.045338926,0.009906734,0.17216297
08,077,Colorado,CO,Mesa County,14.4,"51,132",0.939374878,0.009480578,0.010362493,0.148148628
08,079,Colorado,CO,Mineral County,9.3,"60,210",0.970091027,0.00260078,0.00520156,0.062418726
08,081,Colorado,CO,Moffat County,12.3,"59,500",0.944440262,0.008205978,0.008055409,0.16193631
08,083,Colorado,CO,Montezuma County,16.3,"50,180",0.820952526,0.005003246,0.006607341,0.126379712
08,085,Colorado,CO,Montrose County,11.6,"52,576",0.943472567,0.007530754,0.008349315,0.208662706
08,087,Colorado,CO,Morgan County,12.2,"55,387",0.911380212,0.042211366,0.008256502,0.364696574
08,089,Colorado,CO,Otero County,20.8,"40,064",0.902615166,0.017069701,0.009081956,0.422310975
08,091,Colorado,CO,Ouray County,7.5,"68,900",0.960016155,0.000807754,0.008279483,0.065226171
08,093,Colorado,CO,Park County,8.1,"72,121",0.944335367,0.008914832,0.009445476,0.063783497
08,095,Colorado,CO,Phillips County,10.8,"52,367",0.961078546,0.011254396,0.005392732,0.200468933
08,097,Colorado,CO,Pitkin County,6.8,"89,034",0.945685822,0.011313109,0.020149716,0.105307593
08,099,Colorado,CO,Prowers County,21.6,"42,455",0.941340782,0.009940848,0.005668748,0.390486362
08,101,Colorado,CO,Pueblo County,17.2,"48,308",0.899919251,0.025970171,0.011025745,0.431814943
08,103,Colorado,CO,Rio Blanco County,10.8,"63,411",0.937065149,0.012333966,0.006957622,0.107210626
08,105,Colorado,CO,Rio Grande County,14.5,"44,171",0.919499423,0.010650572,0.006745363,0.443773853
08,107,Colorado,CO,Routt County,7,"81,033",0.957172946,0.010570247,0.009400109,0.06915516
08,109,Colorado,CO,Saguache County,24.6,"36,869",0.911928488,0.012162954,0.009232122,0.36415592
08,111,Colorado,CO,San Juan County,14.4,"46,878",0.946428571,0.002747253,0.008241758,0.125
08,113,Colorado,CO,San Miguel County,8.6,"69,458",0.949871622,0.009292089,0.008313975,0.114439418
08,115,Colorado,CO,Sedgwick County,14.9,"40,009",0.93594306,0.009341637,0.014234875,0.162811388
08,117,Colorado,CO,Summit County,6.7,"80,078",0.9465351,0.014059527,0.014672213,0.146077198
08,119,Colorado,CO,Teller County,7.4,"64,850",0.938159761,0.009689617,0.010634946,0.070939026
08,121,Colorado,CO,Washington County,13.7,"47,869",0.957416463,0.011817441,0.003871231,0.109005705
08,123,Colorado,CO,Weld County,10.5,"75,629",0.924247747,0.015861716,0.018197675,0.299998151
08,125,Colorado,CO,Yuma County,12.1,"53,253",0.965465615,0.006188242,0.005389759,0.251322487
09,001,Connecticut,CT,Fairfield County,10,"91,183",0.783583086,0.129325624,0.058822345,0.205412304
09,003,Connecticut,CT,Hartford County,11.2,"73,037",0.747834522,0.15825259,0.06061544,0.187586911
09,005,Connecticut,CT,Litchfield County,6.9,"76,304",0.932613554,0.024105405,0.021621112,0.070979798
09,007,Connecticut,CT,Middlesex County,6.7,"88,709",0.886977025,0.055769657,0.032677485,0.065576596
09,009,Connecticut,CT,New Haven County,11.6,"67,720",0.772962374,0.151864214,0.043300026,0.191418146
09,011,Connecticut,CT,New London County,9.8,"67,790",0.835588184,0.069926774,0.043253169,0.111019359
09,013,Connecticut,CT,Tolland County,8,"89,584",0.886127348,0.039490184,0.050484007,0.058790746
09,015,Connecticut,CT,Windham County,11.7,"65,182",0.919568084,0.032205306,0.014899556,0.124471237
10,001,Delaware,DE,Kent County,13.8,"54,980",0.656433573,0.273135088,0.023856936,0.074181629
10,003,Delaware,DE,New Castle County,11.6,"69,562",0.646103019,0.264224085,0.057862777,0.104160515
10,005,Delaware,DE,Sussex County,12.3,"59,821",0.829924218,0.121801686,0.013743196,0.092987512
11,001,District of Columbia,DC,District of Columbia,16.1,"82,533",0.459909968,0.459772525,0.044636266,0.112613691
12,001,Florida,FL,Alachua County,19.8,"51,026",0.69861695,0.206305312,0.061518047,0.10489773
12,003,Florida,FL,Baker County,15.4,"52,804",0.827114002,0.142280041,0.006675796,0.028449161
12,005,Florida,FL,Bay County,13.4,"51,777",0.822397756,0.112538279,0.023296414,0.066615151
12,007,Florida,FL,Bradford County,19.5,"45,075",0.760682245,0.205701925,0.006276373,0.047196908
12,009,Florida,FL,Brevard County,11,"57,612",0.831623313,0.108098455,0.026025763,0.109000535
12,011,Florida,FL,Broward County,12.6,"57,200",0.630682546,0.302173109,0.038722784,0.310830007
12,013,Florida,FL,Calhoun County,21.3,"38,323",0.827153492,0.124707551,0.008933002,0.05707196
12,015,Florida,FL,Charlotte County,11.1,"52,724",0.905928749,0.058752845,0.014149595,0.077237838
12,017,Florida,FL,Citrus County,15.2,"41,556",0.929184736,0.03175929,0.016711547,0.061246717
12,019,Florida,FL,Clay County,8.8,"62,835",0.803053108,0.126206374,0.031169613,0.104240782
12,021,Florida,FL,Collier County,10.6,"70,649",0.893404035,0.073151088,0.015601374,0.285623353
12,023,Florida,FL,Columbia County,17.3,"46,195",0.776902045,0.18678682,0.010113551,0.067474821
12,027,Florida,FL,DeSoto County,26.1,"37,233",0.841635746,0.126996658,0.005447225,0.321359964
12,029,Florida,FL,Dixie County,24.7,"37,148",0.873410199,0.097587068,0.004338524,0.042077737
12,031,Florida,FL,Duval County,14.5,"55,733",0.606026593,0.307946187,0.049973114,0.1051793
12,033,Florida,FL,Escambia County,14.7,"50,644",0.688608176,0.232683874,0.033350507,0.059356112
12,035,Florida,FL,Flagler County,10.3,"58,975",0.838678844,0.10855832,0.02524309,0.108688663
12,037,Florida,FL,Franklin County,22.8,"40,297",0.833154639,0.132618557,0.00428866,0.05657732
12,039,Florida,FL,Gadsden County,23.6,"42,259",0.419360491,0.554971529,0.006460797,0.109373631
12,041,Florida,FL,Gilchrist County,16.8,"42,186",0.912495964,0.056667743,0.005704445,0.059842859
12,043,Florida,FL,Glades County,20.1,"38,680",0.788284701,0.136702628,0.006878575,0.218231844
12,045,Florida,FL,Gulf County,20.3,"45,426",0.850722194,0.113131461,0.005498937,0.030354132
12,047,Florida,FL,Hamilton County,27.6,"36,299",0.627529803,0.331924037,0.008039922,0.098142501
12,049,Florida,FL,Hardee County,27,"39,169",0.883394587,0.07558377,0.011025727,0.436462858
12,051,Florida,FL,Hendry County,24,"44,391",0.832587692,0.118247585,0.009685403,0.553495788
12,053,Florida,FL,Hernando County,14.1,"45,884",0.896359323,0.06076217,0.014330652,0.148391089
12,055,Florida,FL,Highlands County,20.8,"39,994",0.854143719,0.105111042,0.01548658,0.210965817
12,057,Florida,FL,Hillsborough County,14.7,"58,361",0.740902655,0.179552137,0.044483304,0.2968108
12,059,Florida,FL,Holmes County,23.9,"38,040",0.889177754,0.067492481,0.00683081,0.029413264
12,061,Florida,FL,Indian River County,10.7,"58,228",0.867392433,0.096046222,0.016201547,0.127455088
12,063,Florida,FL,Jackson County,23.5,"39,545",0.696169259,0.262980997,0.006829836,0.048562934
